time,n,p,k 
1.39, 119, 35,127 
2.68, 119, 35,127 
3.98, 119, 35,127 
5.28, 119, 35,127 
6.59, 119, 35,127 
7.90, 119, 35,127 
9.20, 119, 35,127 
10.47, 119, 35,127 
11.76, 119, 34,127 
13.01, 119, 34,127 
14.31, 119, 35,127 
15.58, 119, 34,126 
16.86, 119, 34,127 
18.14, 119, 34,126 
19.42, 119, 34,126 
20.72, 119, 34,126 
22.02, 119, 34,126 
23.29, 119, 34,126 
24.60, 119, 34,126 
25.86, 118, 34,126 
27.14, 118, 34,126 
28.42, 118, 34,126 
29.68, 118, 34,126 
30.94, 118, 34,126 
