time,n,p,k 
1.36, 145, 46,152 
2.70, 145, 45,152 
4.07, 145, 45,152 
5.45, 145, 45,152 
6.81, 144, 45,152 
8.10, 144, 45,152 
9.39, 144, 45,151 
10.72, 144, 45,151 
12.01, 144, 45,151 
13.30, 0, 0,0 
14.57, 0, 0,0 
