time,n,p,k 
1.44, 152, 49,159 
2.76, 152, 49,159 
4.09, 152, 49,159 
5.40, 152, 49,159 
6.72, 152, 49,159 
8.06, 152, 49,159 
9.35, 152, 49,159 
10.64, 152, 49,159 
11.99, 152, 49,159 
