time,n,p,k 
1.36, 146, 46,153 
2.81, 146, 46,153 
4.18, 146, 46,153 
5.59, 146, 46,153 
7.04, 146, 46,153 
8.51, 146, 46,153 
9.96, 146, 46,153 
11.41, 146, 46,153 
12.83, 146, 46,153 
14.23, 146, 46,153 
15.61, 146, 46,153 
17.00, 146, 46,153 
18.56, 146, 46,153 
20.01, 146, 46,153 
21.43, 145, 46,152 
22.97, 146, 46,152 
